#BLTrackFile noise_measure_Det
#x,y,z,Px,Py,Pz,t,PDGid,EventID,TrackID,ParentID,Weight
-16.9461,-2.34602,1420.0,-14.0821,-0.307686,286.916,3.08652,-11,6.169213e+07,1001.0,1.0,100.0
-29.512,-2.3506,1420.0,-13.621,0.151474,138.937,3.08959,-11,6.1704788e+07,1001.0,1.0,100.0
-37.871,-2.42932,1420.0,-14.2473,0.046718,120.302,3.09155,-11,6.17737e+07,1001.0,1.0,100.0
-43.6353,-6.01867,1420.0,-13.8531,-0.477408,97.186,3.09421,-11,6.1775576e+07,1001.0,1.0,100.0
-38.2445,-3.93279,1420.0,-13.3044,-0.442135,102.236,3.09267,-11,6.19553e+07,1001.0,1.0,100.0
-33.5572,-2.43186,1420.0,-13.7576,0.0150189,129.368,3.09034,-11,6.2058636e+07,1001.0,1.0,100.0
-44.0656,-9.26801,1420.0,-14.0083,-2.10178,99.4797,3.09426,-11,6.210183e+07,1001.0,1.0,100.0
-25.0837,-3.18033,1420.0,-12.5312,-0.413882,149.799,3.08842,-11,6.215274e+07,1001.0,1.0,100.0
-42.9868,-1.56155,1420.0,-14.7453,0.0204322,106.671,3.09379,-11,6.2299384e+07,1001.0,1.0,100.0
-25.2392,-1.98716,1420.0,-13.8948,-0.0543445,169.093,3.08838,-11,6.2381324e+07,1001.0,1.0,100.0
-30.4302,-3.87734,1420.0,-13.9016,-0.837794,143.976,3.08951,-11,6.2394308e+07,1001.0,1.0,100.0
-37.2739,-0.564915,1420.0,-13.4626,0.253815,110.148,3.09184,-11,6.2442976e+07,1001.0,1.0,100.0
-29.633,-4.72011,1420.0,-13.7436,-0.569015,146.218,3.08929,-11,6.2522616e+07,1001.0,1.0,100.0
-35.5086,-3.15308,1420.0,-13.7272,-0.18151,117.156,3.09136,-11,6.2538092e+07,1001.0,1.0,100.0
-46.8465,-10.1007,1420.0,-14.1777,-1.56908,91.5151,3.09599,-11,6.2545252e+07,1001.0,1.0,100.0
-45.4455,-3.96239,1420.0,-13.2631,-0.605277,86.7532,3.0954,-11,6.2629372e+07,1001.0,1.0,100.0
-46.2782,-5.33759,1420.0,-14.2863,-0.83183,95.6515,3.09515,-11,6.269597e+07,1001.0,1.0,100.0
-32.4802,-2.69478,1420.0,-14.3147,-0.262379,140.503,3.08998,-11,6.273714e+07,1001.0,1.0,100.0
-40.3038,-2.12762,1420.0,-14.0786,0.000575287,105.414,3.09315,-11,6.2848296e+07,1001.0,1.0,100.0
-32.3982,-5.71821,1420.0,-14.1905,-1.23643,137.592,3.09013,-11,6.2856064e+07,1001.0,1.0,100.0
