#BLTrackFile noise_measure_Det
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight
-1.27983 -2.68229 1225 -0.31236 -0.654648 298.977 4.08617 22 189 1 0 1 
-42.2721 45.0508 1225 -0.00876447 0.00956549 0.197574 4.093 22 197 1002 1001 1 
8.36576 -12.7134 1225 0.0233843 -0.0324492 2.63055 4.08653 22 197 1229 1128 1 
-1.40826 -3.14681 1225 -0.343466 -0.767485 298.769 4.08617 22 198 1 0 1 
3.09224 -1.00032 1225 0.759594 -0.245724 300.916 4.08617 22 201 1 0 1 
-3.05099 -2.12693 1225 -0.743375 -0.518228 298.472 4.08618 22 203 1 0 1 
8.74239 -2.01501 1225 0.00226311 -0.000437575 0.240242 4.08633 22 207 2070 1046 1 
14.253 0.547348 1225 0.0113004 0.000501595 0.766388 4.08654 22 207 2071 1046 1 
19.2035 -0.487329 1225 0.0269408 -0.000476717 1.37958 4.08683 22 207 2072 1046 1 
-17.1183 26.2523 1225 -3.1661 4.93911 174.544 4.08798 22 208 1069 1068 1 
-0.893158 -1.22671 1225 -0.219271 -0.301158 300.739 4.08616 22 209 1 0 1 
0.54041 -2.67119 1225 0.132404 -0.654458 300.132 4.08617 22 210 1 0 1 
-4.10456 -0.724418 1225 -1.00823 -0.177944 300.905 4.08618 22 212 1 0 1 
1.14348 -3.20218 1225 0.278359 -0.779513 298.204 4.08617 22 214 1 0 1 
0.0940254 -1.90337 1225 0.0231007 -0.467632 300.965 4.08616 22 225 1 0 1 
-1.30274 -0.447233 1225 -0.319901 -0.109823 300.812 4.08616 22 228 1 0 1 
-2.38279 -2.57832 1225 -0.581581 -0.629304 298.992 4.08618 22 230 1 0 1 
-2.72018 -1.12678 1225 -0.663656 -0.274907 298.869 4.08617 22 231 1 0 1 
1.13433 -3.28692 1225 0.279161 -0.808922 301.476 4.08617 22 234 1 0 1 
-3.41248 -1.10051 1225 -0.836263 -0.269691 300.199 4.08618 22 238 1 0 1 
